content_id,content_type,source
324354,1031604,269845
799478,1731810,297667
404741,1899475,1791694
680561,368181,743987
1875784,342946,1728116
1003161,1114822,1510059
958397,1835605,1303923
1853567,18554,1128060
700613,853967,144770
4242,1715667,1093619
1401954,1820148,799783
154711,1968408,1465725
96296,1518704,995905
308265,2023703,1216330
762561,12015,750439
466093,519722,2082872
1665257,1477205,81195
1658501,711373,2062326
1988416,1417827,779190
1593533,303883,675107
1578593,767072,731493
932880,1974083,1416827
1354152,1270528,898184
506209,1339793,932036
713716,312658,964419
597541,758717,463687
1588239,1152211,601990
1657503,500022,2080775
253050,1388607,890862
1787056,1828949,709056
1443392,1497747,57176
1866185,1531677,904237
1799106,801591,1490789
1606228,1335653,1406314
1623629,79288,210475
1838171,1849847,1481970
1705298,832610,561396
2025081,620421,246066
358031,12219,508143
390015,1537706,41204
863987,1951071,1734383
1566381,48415,407267
505560,1572881,1217935
930792,493223,500481
322502,1124541,2028219
408694,1255128,492669
478240,784730,1658346
1308445,1964403,1795648
1544241,1055878,1064234
1511405,1737092,2044936
1838298,140337,70490
564654,1015180,251376
1793896,773107,277946
1537413,228807,1552514
324775,634377,113791
15897,1882763,667201
1392146,831828,1605086
1068175,878168,692636
1805245,1125451,634915
12866,651234,334951
118566,1106170,910940
293411,1462489,1869805
1149273,1046153,1922149
1254618,99011,273449
2074950,1618980,1026490
1732916,1997255,795102
1429483,595329,1135694
1080887,1242162,936263
1977453,1193176,1599752
2037725,350646,812943
431352,172396,1916382
1646253,737760,1288307
1013219,1286181,1512027
1717674,1939572,529252
1689581,862536,346018
1165495,898644,127283
1271919,2023766,1160873
1783636,189637,1740142
1529585,1714917,1334488
418565,1938371,957760
1664899,983761,1527806
1459328,879753,681045
1743042,1387500,1192029
644513,533263,832969
1753511,815903,1810400
536401,1758877,823332
128899,632443,1584916
156450,1574895,1316845
94407,877437,834649
1438733,1186916,982106
86813,854295,1005670
499084,1941563,745228
562143,1015518,898157
1705458,1686520,1490078
252992,1672320,424283
453445,954156,716655
2043980,186871,1185812
2838,1212189,1868197
976906,2095833,1559279
1333376,25734,1259066
53194,1797493,1518786
1316511,1548738,49229
44866,1799717,141609
1973901,1446259,959854
1692712,1970567,590340
1061619,995363,92346
1312795,582072,1856332
236045,684201,552315
755824,891585,851244
1602406,167462,1398823
282913,1701797,198602
1215245,998363,1862094
891488,2068495,2020530
996959,79169,1288679
1561777,1849665,360211
709725,606887,980686
1119214,305145,1170870
1118907,766121,483207
1044296,1610324,86046
219036,1772772,274621
874424,2058131,1901226
1794185,1291997,483273
1772668,131281,1458110
1288350,237822,895683
393251,937103,1116473
108805,1412922,471951
85039,475240,1565075
433007,1983570,1234272
75557,1880299,342518
1428907,35662,142378
1163621,2098526,2001494
1127708,1938832,37943
1935416,1791346,659874
1419506,716888,1038104
1995824,41413,1364619
1427921,957143,679160
165061,56594,686784
1640373,1523668,2001646
815586,605365,37072
800157,610189,975934
386560,1833240,1761649
857573,1998574,814036
1149044,785969,535396
394153,1464250,1584822
1359776,766103,1959175
732887,1425585,1866372
223400,1711937,1302717
804868,254251,725066
63407,1972662,587167
1200031,204942,965610
46806,1261141,711344
187875,729810,189800
899664,390399,577436
2083747,649320,414846
1943771,485450,411642
1106892,874641,898590
1343360,2070945,1026611
1036192,839627,556122
1226367,1243131,2003153
1989304,2057870,1584870
1935565,1133637,1917898
933062,784247,96859
756775,1286509,1706645
1220886,522421,1317858
25422,1157029,617212
1434530,30822,1908686
1220308,977121,82169
1419010,2022572,89676
1306453,2072256,830017
1930160,770007,1113323
1811213,1792865,731064
1984450,1780450,874534
1957574,997843,35450
1125238,351765,685744
1564241,795198,1612336
1974017,1826986,87691
1566260,1222991,515714
935342,1343286,1214934
272543,1468094,166850
333853,1453288,2065393
478113,985464,638161
1813057,255616,1283222
416278,1161933,336786
432537,972234,1834674
1744569,1558742,78276
66959,754901,18517
1682552,1682728,1320246
2010432,638066,1994508
1645385,524938,842786
701901,315348,843308
1153236,1125982,1722441
1407952,1221720,136604
691386,772067,42636
172496,1655590,1399659
151575,1093326,904906
171903,332109,528983
1268016,1023182,2009240
435386,2007080,1274575
241269,2071059,211927
1072457,1954489,2026370
1516485,1766503,1334284
341607,670433,544407
1287338,494432,151521
1557438,764007,645905
266951,1529994,1131735
591989,1669300,92685
1339132,121591,1133430
537020,399332,627617
1229883,1141784,1397356
800730,416251,1036466
1212161,491812,1037240
890005,636949,322160
1179949,165657,823328
967373,1850952,1035916
1283512,1418811,1114179
2011666,2060293,1064462
992597,841571,1527910
1733320,689827,903809
1819766,1979162,1141618
791943,1761653,238406
1012250,1746631,721980
1882110,1186712,79703
1824101,2076288,733201
1514585,1413073,133912
440976,1653411,65002
524528,706582,1971300
476647,859406,1565720
1811722,1592636,363338
956093,1235923,384078
575521,1584758,1900506
141776,1848225,552441
1624901,1757317,1052669
142960,948726,893267
1885176,1892634,223120
1543757,151183,775786
490140,1176720,688696
1163022,979421,571026
1758794,722080,1934275
386648,2024894,746870
740006,1297902,1801977
1778721,201379,442097
1328106,326512,721523
1993357,1432799,1503001
1442834,1109248,1396857
1369357,481551,283093
1055931,35769,759901
1956452,98144,2099299
589318,408628,1571557
1115704,1760010,1218706
1900934,1635854,1441147
416093,1063221,857852
2244,580453,750940
1225050,514651,377234
633990,46607,803788
1466502,128724,660464
1996815,304234,1982521
1545181,1792671,1462492
680203,1184648,1473943
368605,1120114,620108
1385216,2097446,479195
447926,1379355,1531780
1616791,1189321,366175
1407172,2080764,304956
231536,969725,2014737
734921,1894425,426885
1892545,561823,468051
646785,1373265,430700
1820357,360747,58673
195920,700176,422681
1456883,406581,39199
556253,290595,511002
660336,473761,1109452
1490270,1607774,1599771
134870,724432,542581
1729724,493298,222637
45428,568806,1240713
869595,1692720,2039094
1866753,1080780,418658
1979599,1340131,587846
1493022,433875,522934
640079,1212787,221921
715447,415465,1085788
1157774,2062458,513999
1325436,246232,308611
676664,1514938,681443
91545,1616109,1904125
1008333,1695074,965276
543846,1279698,964184
953392,853009,849725
1474630,1552205,1896041
1396201,65746,2067136
149558,1706563,1898563
457801,1724790,1405484
2028688,652700,1472081
1906598,1950680,1170390
1526609,1813969,1980845
1601333,2028162,1358100
554741,1363737,610268
985408,1913832,1545824
1996290,1666213,391250
223943,613958,1869857
995217,1093675,1978149
1662404,744107,780916
2065653,1355575,806030
1092654,1559748,810173
1028587,435090,1483400
692437,309845,566134
546802,878613,211465
1629718,4930,355914
545998,1163572,1692934
784264,990595,395669
289228,230516,1301638
1112695,723752,555476
1235848,1833554,390554
578634,1250146,1101735
504498,1380030,1644474
498342,743222,845015
811227,364229,780228
1318540,116748,1037162
1111329,155115,1746187
1581771,699678,1653609
1804839,1226687,253413
597462,1201142,2028924
2003692,1707372,1296726
1392320,696555,327027
1009213,1479313,1847810
1987079,1943424,1442592
839542,1892297,1392183
1161440,951371,1940732
1621616,265354,1840085
1446712,1611840,1715008
2101165,1772925,828443
400016,273164,1379659
1252591,109653,1069708
1139764,2041075,2056542
553785,635224,1888061
488766,872648,1380334
478987,187310,1957487
657807,428076,578736
257677,296664,1132751
1928003,281945,912627
216677,1402909,902251
919450,14058,542005
1009050,1987378,1284384
1079244,1556290,451008
1336237,183476,988378
165531,999866,567851
672227,221645,1492315
1850159,1910010,1625340
869041,1051903,1424123
1803632,1282375,14477
419904,1027852,377602
811905,1379471,454152
1123565,1958070,1347415
608811,998957,647028
986598,1487556,2056798
1035645,733996,717677
2033034,1318739,939270
1468868,1124602,2033840
1144642,1689753,1018090
699637,1227814,1377456
1251902,1179721,532733
1101087,1509479,571446
1214697,926003,393007
738040,2077991,1758909
1783275,68323,1513125
950344,154565,19910
1066861,1676456,1966784
1802877,647657,538362
370665,1669895,1146288
825682,76906,1020358
704648,1901049,63129
1486223,678794,401918
481813,250159,935660
429903,1515062,1381803
1054878,791377,277058
1974856,1538055,1417182
27740,1151841,585660
438008,436512,1000036
1192396,623856,38595
956649,1340015,1938874
1977801,1517735,1081171
633655,1588708,685137
699707,699436,1193701
117756,1667125,594479
365465,1600806,1028815
1588873,1100314,929023
2082391,548014,2056142
441806,21263,1543716
1418543,906265,368657
1487150,87195,2050879
475522,574175,1013731
892970,1426610,2069579
1143000,785677,1591380
1949671,620362,78920
543669,1439024,1222763
720081,904238,378474
546498,275542,1842587
587653,679295,1242202
918728,261456,1913025
1391714,1899052,491977
1511755,877899,1064354
1485624,606926,1081499
921405,887299,413358
596853,1540199,1769373
871386,937109,1342238
616544,390642,1110362
1344135,1631701,124368
1234246,1499756,1642995
134348,1338695,671155
1024612,185170,478740
590977,57167,13012
169419,1037468,1838420
1294099,1388414,270238
2035001,1683089,520158
652868,1286284,1317185
777270,1524648,1940559
1569537,1464528,1776496
958230,1202917,1163292
1331203,329787,1461528
389940,692009,194789
578557,283693,1872861
473963,657128,396240
827485,1588457,8550
58937,107034,1329975
180713,15622,1676791
2089901,74817,538021
1287496,1775714,1164141
533490,218525,1889176
422891,282616,1951546
1791871,602917,1843303
1945056,1062682,1853013
1165070,1372700,1904899
696402,986458,1451904
687727,1384602,1088232
1398722,1503283,1544091
150053,1311843,2096770
583064,757452,538165
869965,1842034,241770
1756683,1483322,1603879
1562656,1576444,215840
1775456,1898420,928514
1452916,341407,351528
1833681,1881889,140361
640443,1287395,771942
1600718,119013,934557
1868848,961235,702321
35728,1531812,1196295
911008,1659751,1982388
717206,1697449,369298
354739,94258,327121
1147104,1432133,396710
1372188,2021116,1362516
2100605,926168,1895696
105373,172114,1138114
233949,1459569,327484
1558614,508670,273332
786272,1103839,321885
1352530,129890,647078
669846,87661,1931323
747490,83324,588527
208840,1779863,1474112
1929489,837522,1969674
891926,1106451,1757133
1878791,1000946,1288459
1395948,2019446,1266513
1049196,149200,1392687
1082866,1602061,78635
464940,227784,1007152
1817830,2045930,813154
348635,321485,1796379
128906,1556912,818334
184708,642160,69810
1162059,1510335,1482776
436751,316552,1472980
266879,741096,1143681
137741,698570,1705995
1010137,1642863,173190
459928,1664000,1193977
2011913,435436,1290305
973388,1318690,553200
694955,379924,1648034
1998724,1908285,983612
1715833,58671,2094859
218777,1767330,367574
217691,126541,215340
792524,22030,1390881
1596901,1262522,1112723
1077778,572800,294240
44669,1605463,1074863
1667772,1351456,1582274
426740,1228550,231641
1402708,64891,1328605
1326418,1585587,1105187
1051983,130017,57942
1178309,1739203,667009
617478,516682,1402107
799672,2063541,765071
1617388,2003857,502431
556274,662993,1729532
1824164,364696,2099756
1976514,322940,814419
1300696,2053474,924502
1450437,307977,467631
1101862,971053,1446964
2039847,750367,689535
956512,994110,606330
853952,616488,1653358
804819,203083,1289861
1883892,1644835,99451
944616,558977,452324
1313283,2075334,1177672
332125,1902385,58040
527021,447545,295721
1694200,1689964,1130692
1341891,306376,1168934
1264509,221445,1724066
1918624,1196060,1784009
1382704,782048,278093
21740,1876664,996900
634405,1879242,492157
1814743,2034355,2006901
1277541,1054932,2067348
364110,1878571,1079497
1703038,1601991,1417417
1726833,613731,708676
835778,1707851,2098648
711000,419115,18103
1590244,1700650,1677976
1307441,1556436,389889
289480,1656872,1018597
794766,1813708,1311791
1116684,1208113,380159
661165,496974,424134
575714,1933245,283831
1298379,1152545,503397
166036,661511,450376
1706182,280138,1114838
646638,1804611,735037
665670,1178093,87062
238700,17921,951773
1040782,187281,64114
1684427,2051886,548469
946323,1646448,1621747
1409292,1624985,1309615
1092180,128248,521896
1806091,1553359,1305701
1611955,1288780,1525879
1817145,215583,947807
936007,1866660,1769906
83257,1274581,1937272
36848,1660171,509450
1066576,255844,1929727
59423,134314,2000300
171,1253312,180216
1206912,1177237,1534122
541986,1619307,2043897
1654729,1176527,322025
1372825,200977,1317838
112422,1973702,131726
1776371,1487647,387360
1439378,90845,543854
1745223,2041751,1919908
1559795,364893,1789619
812706,1647687,940277
870361,12904,1159837
955977,491509,1240053
1697529,1404373,750532
1617313,1057673,1338170
30602,1350867,1135387
1388095,805725,1167973
662242,796323,388491
1197098,1115277,488277
1699026,798204,2044946
1461644,1550596,1282794
238069,308938,1941668
353230,1512857,1632196
507663,899980,387655
378225,951202,880015
1554014,985261,354582
1746464,870557,258428
1399199,1259818,2082368
473501,1201960,1616780
1148648,1508961,382581
1579724,798675,858706
1623207,1499845,804539
405214,1722715,1873151
227577,1036941,1260366
488397,1788593,855864
1019688,349102,1241311
711321,766890,2015371
588997,2011675,1498795
1162544,1545851,1738072
765864,1557974,1856295
1149095,662387,1098287
2068942,459494,1441285
1679642,1636199,1428312
1155958,1162233,1515145
